Entity,Day,total_vaccinations
Tennessee,2/10/21,839686
Tennessee,2/11/21,866352
Tennessee,2/12/21,901616
Tennessee,2/13/21,926787
Tennessee,2/14/21,967085
Tennessee,2/16/21,992988
Tennessee,2/17/21,999517
Tennessee,2/18/21,1014351
Tennessee,2/19/21,1083579
Tennessee,2/20/21,1097826
Tennessee,2/21/21,1117120
Tennessee,2/22/21,1130834
Tennessee,2/23/21,1139836
Tennessee,2/24/21,1175995
Tennessee,2/25/21,1210159
Tennessee,2/26/21,1257333
Tennessee,2/27/21,1301529
Tennessee,2/28/21,1359382
Tennessee,3/1/21,1394659
Tennessee,3/2/21,1405604
Tennessee,3/3/21,1455498
Tennessee,3/4/21,1492576
Tennessee,3/5/21,1540428
Tennessee,3/6/21,1580755
Tennessee,3/7/21,1634598
Tennessee,3/8/21,1659254
Tennessee,3/9/21,1667642
Tennessee,3/10/21,1711512
Tennessee,3/11/21,1757433
Tennessee,3/12/21,1812050
Tennessee,3/13/21,1865861
Tennessee,3/14/21,1921346
Tennessee,3/15/21,1952377
Tennessee,3/16/21,1960657
Tennessee,3/17/21,2007555
Tennessee,3/18/21,2054500
Tennessee,3/19/21,2093850
Tennessee,3/20/21,2141857
Tennessee,3/21/21,2198555
Tennessee,3/22/21,2231739
Tennessee,3/23/21,2246032
Tennessee,3/24/21,2297569
Tennessee,3/25/21,2353612
Tennessee,3/26/21,2416556
Tennessee,3/27/21,2477807
Tennessee,3/28/21,2545370
Tennessee,3/29/21,2582046
Tennessee,3/30/21,2596336
Tennessee,3/31/21,2655309
Tennessee,4/1/21,2725411
Tennessee,4/2/21,2789616
Tennessee,4/3/21,2863871
Tennessee,4/4/21,2905011
Tennessee,4/5/21,2928922
Tennessee,4/6/21,2934834
Tennessee,4/7/21,2988934
Tennessee,4/8/21,3058344
Tennessee,4/9/21,3122632
Tennessee,4/10/21,3189476
Texas,1/12/21,911461
Texas,1/13/21,978042
Texas,1/14/21,1043624
Texas,1/15/21,1160242
Texas,1/19/21,1403989
Texas,1/20/21,1471746
Texas,1/21/21,1544551
Texas,1/22/21,1644781
Texas,1/23/21,1727869
Texas,1/24/21,1763299
Texas,1/25/21,1804006
Texas,1/26/21,1917896
Texas,1/27/21,1974374
Texas,1/28/21,2107005
Texas,1/29/21,2219867
Texas,1/30/21,2340658
Texas,1/31/21,2408879
Texas,2/1/21,2496232
Texas,2/2/21,2496232
Texas,2/3/21,2652896
Texas,2/4/21,2805359
Texas,2/5/21,2930767
Texas,2/6/21,3107936
Texas,2/7/21,3246638
Texas,2/8/21,3322062
Texas,2/9/21,3436180
Texas,2/10/21,3568618
Texas,2/11/21,3708460
Texas,2/12/21,3873581
Texas,2/13/21,4007986
Texas,2/14/21,4133747
Texas,2/16/21,4256383
Texas,2/17/21,4312301
Texas,2/18/21,4333726
Texas,2/19/21,4542622
Texas,2/20/21,4614697
Texas,2/21/21,4673868
Texas,2/22/21,4711180
Texas,2/23/21,4800286
Texas,2/24/21,4923960
Texas,2/25/21,5107257
Texas,2/26/21,5273077
Texas,2/27/21,5394961
Texas,2/28/21,5566612
Texas,3/1/21,5572496
Texas,3/2/21,5956629
Texas,3/3/21,6191550
Texas,3/4/21,6379094
Texas,3/5/21,6591175
Texas,3/6/21,6829275
Texas,3/7/21,6938167
Texas,3/8/21,7071506
Texas,3/9/21,7299866
Texas,3/10/21,7529655
Texas,3/11/21,7730664
Texas,3/12/21,8005490
Texas,3/13/21,8261238
Texas,3/14/21,8421946
Texas,3/15/21,8547673
Texas,3/16/21,8660886
Texas,3/17/21,8850377
Texas,3/18/21,9055037
Texas,3/19/21,9237352
Texas,3/20/21,9428516
Texas,3/21/21,9611867
Texas,3/22/21,9734465
Texas,3/23/21,9845182
Texas,3/24/21,9841589
Texas,3/25/21,10133617
Texas,3/26/21,10420919
Texas,3/27/21,10700661
Texas,3/28/21,10941968
Texas,3/29/21,11130215
Texas,3/30/21,11357324
Texas,3/31/21,11604088
Texas,4/1/21,11950969
Texas,4/2/21,12318117
Texas,4/3/21,12565129
Texas,4/4/21,12808243
Texas,4/5/21,13065244
Texas,4/6/21,13297711
Texas,4/7/21,13533392
Texas,4/8/21,13825974
Texas,4/9/21,14219706
Texas,4/10/21,14685955
United States,12/20/20,556208
United States,12/21/20,614117
United States,12/23/20,1008025
United States,12/26/20,1944585
United States,12/28/20,2127143
United States,12/30/20,2794588
United States,1/2/21,4225756
United States,1/4/21,4563260
United States,1/5/21,4836469
United States,1/6/21,5306797
United States,1/7/21,5919418
United States,1/8/21,6688231
United States,1/11/21,8987322
United States,1/12/21,9327138
United States,1/13/21,10278462
United States,1/14/21,11148991
United States,1/15/21,12279180
United States,1/19/21,15707588
United States,1/20/21,16525281
United States,1/21/21,17546374
United States,1/22/21,19107959
United States,1/23/21,20537990
United States,1/24/21,21848655
United States,1/25/21,22734243
United States,1/26/21,23540994
United States,1/27/21,24652634
United States,1/28/21,26193682
United States,1/29/21,27884661
United States,1/30/21,29577902
United States,1/31/21,31123299
United States,2/1/21,32222402
United States,2/2/21,32780860
United States,2/3/21,33878254
United States,2/4/21,35203710
United States,2/5/21,36819212
United States,2/6/21,39037964
United States,2/7/21,41210937
United States,2/8/21,42417617
United States,2/9/21,43206190
United States,2/10/21,44769970
United States,2/11/21,46390270
United States,2/12/21,48410558
United States,2/13/21,50641884
United States,2/14/21,52884356
United States,2/16/21,55220364
United States,2/17/21,56281827
United States,2/18/21,57737767
United States,2/19/21,59585043
United States,2/20/21,61289500
United States,2/21/21,63090634
United States,2/22/21,64177474
United States,2/23/21,65032083
United States,2/24/21,66464947
United States,2/25/21,68274117
United States,2/26/21,70454064
United States,2/27/21,72806180
United States,2/28/21,75236003
United States,3/1/21,76899987
United States,3/2/21,78631601
United States,3/3/21,80540474
United States,3/4/21,82572848
United States,3/5/21,85008094
United States,3/6/21,87912323
United States,3/7/21,90351750
United States,3/8/21,92089852
United States,3/9/21,93692598
United States,3/10/21,95721290
United States,3/11/21,98203893
United States,3/12/21,101128005
United States,3/13/21,105703501
United States,3/14/21,107060274
United States,3/15/21,109081860
United States,3/16/21,110737856
United States,3/17/21,113037627
United States,3/18/21,115730008
United States,3/19/21,118313818
United States,3/20/21,121441497
United States,3/21/21,124481412
United States,3/22/21,126509736
United States,3/23/21,128217029
United States,3/24/21,130473853
United States,3/25/21,133305295
United States,3/26/21,136684688
United States,3/27/21,140180735
United States,3/28/21,143462691
United States,3/29/21,145812835
United States,3/30/21,147602345
United States,3/31/21,150273292
United States,4/1/21,153631404
United States,4/2/21,157606463
United States,4/3/21,161688422
United States,4/4/21,165053746
United States,4/5/21,167187795
United States,4/6/21,168592075
United States,4/7/21,171476655
United States,4/8/21,174879716
United States,4/9/21,178837781
United States,4/10/21,183467709
Utah,1/12/21,95225
Utah,1/13/21,104036
Utah,1/14/21,115384
Utah,1/15/21,128210
Utah,1/19/21,163205
Utah,1/20/21,181792
Utah,1/21/21,189578
Utah,1/22/21,202729
Utah,1/23/21,202729
Utah,1/24/21,202729
Utah,1/25/21,229007
Utah,1/26/21,230418
Utah,1/27/21,239807
Utah,1/28/21,239807
Utah,1/29/21,271127
Utah,1/30/21,286501
Utah,1/31/21,286501
Utah,2/1/21,323030
Utah,2/2/21,324636
Utah,2/3/21,324636
Utah,2/4/21,353469
Utah,2/5/21,376495
Utah,2/6/21,400285
Utah,2/7/21,400285
Utah,2/8/21,506629
Utah,2/9/21,510267
Utah,2/10/21,510267
Utah,2/11/21,510267
Utah,2/12/21,510267
Utah,2/13/21,510267
Utah,2/14/21,510267
Utah,2/16/21,532635
Utah,2/17/21,532635
Utah,2/18/21,551742
Utah,2/19/21,584648
Utah,2/20/21,610074
Utah,2/21/21,610580
Utah,2/22/21,610874
Utah,2/23/21,611048
Utah,2/24/21,629173
Utah,2/25/21,662012
Utah,2/26/21,662575
Utah,2/27/21,687876
Utah,2/28/21,688505
Utah,3/1/21,688506
Utah,3/2/21,722301
Utah,3/3/21,745913
Utah,3/4/21,746392
Utah,3/5/21,796749
Utah,3/6/21,832435
Utah,3/7/21,833167
Utah,3/8/21,833714
Utah,3/9/21,880032
Utah,3/10/21,903099
Utah,3/11/21,903758
Utah,3/12/21,945378
Utah,3/13/21,977728
Utah,3/14/21,1007495
Utah,3/15/21,1008582
Utah,3/16/21,1030630
Utah,3/17/21,1052347
Utah,3/18/21,1069752
Utah,3/19/21,1070231
Utah,3/20/21,1070976
Utah,3/21/21,1137351
Utah,3/22/21,1137511
Utah,3/23/21,1155841
Utah,3/24/21,1178663
Utah,3/25/21,1213732
Utah,3/26/21,1214131
Utah,3/27/21,1275570
Utah,3/28/21,1276128
Utah,3/29/21,1276193
Utah,3/30/21,1327257
Utah,3/31/21,1327487
Utah,4/1/21,1380946
Utah,4/2/21,1381245
Utah,4/3/21,1466038
Utah,4/4/21,1466600
Utah,4/5/21,1498784
Utah,4/6/21,1518590
Utah,4/7/21,1543590
Utah,4/8/21,1573343
Utah,4/9/21,1614798
Utah,4/10/21,1662200
Vermont,1/12/21,25757
Vermont,1/13/21,29571
Vermont,1/14/21,29571
Vermont,1/15/21,32470
Vermont,1/19/21,40581
Vermont,1/20/21,40814
Vermont,1/21/21,42835
Vermont,1/22/21,46447
Vermont,1/23/21,49426
Vermont,1/24/21,51872
Vermont,1/25/21,53624
Vermont,1/26/21,54416
Vermont,1/27/21,55377
Vermont,1/28/21,58871
Vermont,1/29/21,61737
Vermont,1/30/21,63777
Vermont,1/31/21,67180
Vermont,2/1/21,72428
Vermont,2/2/21,74021
Vermont,2/3/21,74718
Vermont,2/4/21,77198
Vermont,2/5/21,80054
Vermont,2/6/21,82992
Vermont,2/7/21,87180
Vermont,2/8/21,90328
Vermont,2/9/21,93037
Vermont,2/10/21,93862
Vermont,2/11/21,96908
Vermont,2/12/21,100036
Vermont,2/13/21,102716
Vermont,2/14/21,106787
Vermont,2/16/21,114986
Vermont,2/17/21,115964
Vermont,2/18/21,118184
Vermont,2/19/21,127619
Vermont,2/20/21,132112
Vermont,2/21/21,137144
Vermont,2/22/21,141436
Vermont,2/23/21,144085
Vermont,2/24/21,144970
Vermont,2/25/21,147828
Vermont,2/26/21,151538
Vermont,2/27/21,156929
Vermont,2/28/21,162558
Vermont,3/1/21,168050
Vermont,3/2/21,171557
Vermont,3/3/21,173179
Vermont,3/4/21,175767
Vermont,3/5/21,179580
Vermont,3/6/21,184327
Vermont,3/7/21,191529
Vermont,3/8/21,198741
Vermont,3/9/21,203900
Vermont,3/10/21,207110
Vermont,3/11/21,212062
Vermont,3/12/21,217495
Vermont,3/13/21,231610
Vermont,3/14/21,231610
Vermont,3/15/21,239136
Vermont,3/16/21,243777
Vermont,3/17/21,246663
Vermont,3/18/21,252439
Vermont,3/19/21,259165
Vermont,3/20/21,266120
Vermont,3/21/21,274187
Vermont,3/22/21,277420
Vermont,3/23/21,283052
Vermont,3/24/21,286384
Vermont,3/25/21,290680
Vermont,3/26/21,296682
Vermont,3/27/21,303242
Vermont,3/28/21,310003
Vermont,3/29/21,316145
Vermont,3/30/21,323388
Vermont,3/31/21,328451
Vermont,4/1/21,333676
Vermont,4/2/21,341568
Vermont,4/3/21,360030
Vermont,4/4/21,360745
Vermont,4/5/21,370232
Vermont,4/6/21,376259
Vermont,4/7/21,379673
Vermont,4/8/21,385034
Vermont,4/9/21,394597
Vermont,4/10/21,406472
Veterans Health,1/12/21,226754
Veterans Health,1/13/21,254377
Veterans Health,1/14/21,284697
Veterans Health,1/15/21,317771
Veterans Health,1/19/21,416209
Veterans Health,1/20/21,432569
Veterans Health,1/21/21,527258
Veterans Health,1/22/21,579663
Veterans Health,1/23/21,623590
Veterans Health,1/24/21,664245
Veterans Health,1/25/21,702779
Veterans Health,1/26/21,703351
Veterans Health,1/27/21,746109
Veterans Health,1/28/21,792348
Veterans Health,1/29/21,841497
Veterans Health,1/30/21,888305
Veterans Health,1/31/21,932278
Veterans Health,2/1/21,963346
Veterans Health,2/2/21,973371
Veterans Health,2/3/21,1013974
Veterans Health,2/4/21,1026173
Veterans Health,2/5/21,1078011
Veterans Health,2/6/21,1130808
Veterans Health,2/7/21,1220300
Veterans Health,2/8/21,1258957
Veterans Health,2/9/21,1268553
Veterans Health,2/10/21,1322833
Veterans Health,2/11/21,1377358
Veterans Health,2/12/21,1439337
Veterans Health,2/13/21,1502661
Veterans Health,2/14/21,1600830
Veterans Health,2/16/21,1692702
Veterans Health,2/17/21,1720294
Veterans Health,2/18/21,1773677
Veterans Health,2/19/21,1815046
Veterans Health,2/20/21,1862965
Veterans Health,2/21/21,1911289
Veterans Health,2/22/21,1957142
Veterans Health,2/23/21,2002806
Veterans Health,2/24/21,2035752
Veterans Health,2/25/21,2077586
Veterans Health,2/26/21,2118065
Veterans Health,2/27/21,2238548
Veterans Health,2/28/21,2303674
Veterans Health,3/1/21,2356446
Veterans Health,3/2/21,2372611
Veterans Health,3/3/21,2420189
Veterans Health,3/4/21,2476015
Veterans Health,3/5/21,2535768
Veterans Health,3/6/21,2597371
Veterans Health,3/7/21,2658215
Veterans Health,3/8/21,2708426
Veterans Health,3/9/21,2718748
Veterans Health,3/10/21,2775356
Veterans Health,3/11/21,2844311
Veterans Health,3/12/21,2917334
Veterans Health,3/13/21,3065623
Veterans Health,3/14/21,3065999
Veterans Health,3/15/21,3146184
Veterans Health,3/16/21,3160693
Veterans Health,3/17/21,3211090
Veterans Health,3/18/21,3272006
Veterans Health,3/19/21,3333181
Veterans Health,3/20/21,3391329
Veterans Health,3/21/21,3450713
Veterans Health,3/22/21,3502931
Veterans Health,3/23/21,3512264
Veterans Health,3/24/21,3558131
Veterans Health,3/25/21,3614889
Veterans Health,3/26/21,3673631
Veterans Health,3/27/21,3735856
Veterans Health,3/28/21,3798767
Veterans Health,3/29/21,3854450
Veterans Health,3/30/21,3861303
Veterans Health,3/31/21,3910012
Veterans Health,4/1/21,3965897
Veterans Health,4/2/21,4020905
Veterans Health,4/3/21,4077400
Veterans Health,4/4/21,4131688
Veterans Health,4/5/21,4158970
Veterans Health,4/6/21,4182635
Veterans Health,4/7/21,4226738
Veterans Health,4/8/21,4254796
Veterans Health,4/9/21,4294334
Veterans Health,4/10/21,4357680
Virgin Islands,1/12/21,880
Virgin Islands,1/13/21,1195
Virgin Islands,1/14/21,1424
Virgin Islands,1/15/21,1631
Virgin Islands,1/19/21,2135
Virgin Islands,1/20/21,2418
Virgin Islands,1/21/21,2744
Virgin Islands,1/22/21,3070
Virgin Islands,1/23/21,3355
Virgin Islands,1/24/21,3378
Virgin Islands,1/25/21,3399
Virgin Islands,1/26/21,3747
Virgin Islands,1/27/21,4174
Virgin Islands,1/28/21,4620
Virgin Islands,1/29/21,5256
Virgin Islands,1/30/21,5967
Virgin Islands,1/31/21,6008
Virgin Islands,2/1/21,6116
Virgin Islands,2/2/21,6709
Virgin Islands,2/3/21,7387
Virgin Islands,2/4/21,8212
Virgin Islands,2/5/21,8884
Virgin Islands,2/6/21,9466
Virgin Islands,2/7/21,9477
Virgin Islands,2/8/21,9529
Virgin Islands,2/9/21,10064
Virgin Islands,2/10/21,10718
Virgin Islands,2/11/21,11168
Virgin Islands,2/12/21,11691
Virgin Islands,2/13/21,12182
Virgin Islands,2/14/21,12288
Virgin Islands,2/16/21,12418
Virgin Islands,2/17/21,13162
Virgin Islands,2/18/21,13648
Virgin Islands,2/19/21,14851
Virgin Islands,2/20/21,15826
Virgin Islands,2/21/21,16123
Virgin Islands,2/22/21,16187
Virgin Islands,2/23/21,16893
Virgin Islands,2/24/21,17447
Virgin Islands,2/25/21,17778
Virgin Islands,2/26/21,18684
Virgin Islands,2/27/21,19118
Virgin Islands,2/28/21,19369
Virgin Islands,3/1/21,19470
Virgin Islands,3/2/21,19736
Virgin Islands,3/3/21,20149
Virgin Islands,3/4/21,21615
Virgin Islands,3/5/21,22365
Virgin Islands,3/6/21,23014
Virgin Islands,3/7/21,23033
Virgin Islands,3/8/21,23053
Virgin Islands,3/9/21,23752
Virgin Islands,3/10/21,24615
Virgin Islands,3/11/21,25361
Virgin Islands,3/12/21,26202
Virgin Islands,3/13/21,27189
Virgin Islands,3/14/21,27210
Virgin Islands,3/15/21,27261
Virgin Islands,3/16/21,28115
Virgin Islands,3/17/21,29233
Virgin Islands,3/18/21,30128
Virgin Islands,3/19/21,31142
Virgin Islands,3/20/21,32072
Virgin Islands,3/21/21,32170
Virgin Islands,3/22/21,32191
Virgin Islands,3/23/21,33239
Virgin Islands,3/24/21,34472
Virgin Islands,3/25/21,35728
Virgin Islands,3/26/21,36668
Virgin Islands,3/27/21,37770
Virgin Islands,3/28/21,38221
Virgin Islands,3/29/21,38261
Virgin Islands,3/30/21,39516
Virgin Islands,3/31/21,40979
Virgin Islands,4/1/21,42298
Virgin Islands,4/2/21,43323
Virgin Islands,4/3/21,43825
Virgin Islands,4/4/21,43826
Virgin Islands,4/5/21,43826
Virgin Islands,4/6/21,44979
Virgin Islands,4/7/21,46399
Virgin Islands,4/8/21,48176
Virgin Islands,4/9/21,49329
Virgin Islands,4/10/21,50238
Virginia,1/12/21,190607
Virginia,1/13/21,217836
Virginia,1/14/21,217836
Virginia,1/15/21,244234
Virginia,1/19/21,326894
Virginia,1/20/21,343366
Virginia,1/21/21,362092
Virginia,1/22/21,401448
Virginia,1/23/21,429297
Virginia,1/24/21,451668
Virginia,1/25/21,482973
Virginia,1/26/21,594828
Virginia,1/27/21,629019
Virginia,1/28/21,668401
Virginia,1/29/21,724768
Virginia,1/30/21,785920
Virginia,1/31/21,833221
Virginia,2/1/21,870820
Virginia,2/2/21,901213
Virginia,2/3/21,922940
Virginia,2/4/21,949066
Virginia,2/5/21,993848
Virginia,2/6/21,1052577
Virginia,2/7/21,1103370
Virginia,2/8/21,1135639
Virginia,2/9/21,1161590
Virginia,2/10/21,1187340
Virginia,2/11/21,1223199
Virginia,2/12/21,1274838
Virginia,2/13/21,1330305
Virginia,2/14/21,1355231
Virginia,2/16/21,1431501
Virginia,2/17/21,1460103
Virginia,2/18/21,1503786
Virginia,2/19/21,1645485
Virginia,2/20/21,1671217
Virginia,2/21/21,1705294
Virginia,2/22/21,1735451
Virginia,2/23/21,1765927
Virginia,2/24/21,1803505
Virginia,2/25/21,1848774
Virginia,2/26/21,1922788
Virginia,2/27/21,2002734
Virginia,2/28/21,2086194
Virginia,3/1/21,2136926
Virginia,3/2/21,2171427
Virginia,3/3/21,2220648
Virginia,3/4/21,2284452
Virginia,3/5/21,2342449
Virginia,3/6/21,2392680
Virginia,3/7/21,2445932
Virginia,3/8/21,2486429
Virginia,3/9/21,2553714
Virginia,3/10/21,2616782
Virginia,3/11/21,2685399
Virginia,3/12/21,2753938
Virginia,3/13/21,2827745
Virginia,3/14/21,2892286
Virginia,3/15/21,2951945
Virginia,3/16/21,2987320
Virginia,3/17/21,3027633
Virginia,3/18/21,3091883
Virginia,3/19/21,3165336
Virginia,3/20/21,3243652
Virginia,3/21/21,3309153
Virginia,3/22/21,3360330
Virginia,3/23/21,3389780
Virginia,3/24/21,3469776
Virginia,3/25/21,3529449
Virginia,3/26/21,3615169
Virginia,3/27/21,3668360
Virginia,3/28/21,3778349
Virginia,3/29/21,3867013
Virginia,3/30/21,3977862
Virginia,3/31/21,4056991
Virginia,4/1/21,4140842
Virginia,4/2/21,4252753
Virginia,4/3/21,4375147
Virginia,4/4/21,4485753
Virginia,4/5/21,4538309
Virginia,4/6/21,4591413
Virginia,4/7/21,4666333
Virginia,4/8/21,4744344
Virginia,4/9/21,4849229
Virginia,4/10/21,4960277
Washington,1/12/21,195567
Washington,1/13/21,208238
Washington,1/14/21,225238
Washington,1/15/21,242606
Washington,1/19/21,321200
Washington,1/20/21,346765
Washington,1/21/21,373423
Washington,1/22/21,403135
Washington,1/23/21,436997
Washington,1/24/21,449385
Washington,1/25/21,488785
Washington,1/26/21,507610
Washington,1/27/21,534445
Washington,1/28/21,571135
Washington,1/29/21,607071
Washington,1/30/21,643951
Washington,1/31/21,684344
Washington,2/1/21,720603
Washington,2/2/21,741769
Washington,2/3/21,765954
Washington,2/4/21,797358
Washington,2/5/21,827944
Washington,2/6/21,867773
Washington,2/7/21,905118
Washington,2/8/21,937926
Washington,2/9/21,951204
Washington,2/10/21,1008946
Washington,2/11/21,1040044
Washington,2/12/21,1080510
Washington,2/13/21,1121779
Washington,2/14/21,1166471
Washington,2/16/21,1201284
Washington,2/17/21,1225920
Washington,2/18/21,1255764
Washington,2/19/21,1362197
Washington,2/20/21,1407229
Washington,2/21/21,1444507
Washington,2/22/21,1479352
Washington,2/23/21,1493572
Washington,2/24/21,1514416
Washington,2/25/21,1562425
Washington,2/26/21,1609190
Washington,2/27/21,1666839
Washington,2/28/21,1729208
Washington,3/1/21,1800030
Washington,3/2/21,1841160
Washington,3/3/21,1888198
Washington,3/4/21,1942877
Washington,3/5/21,2001032
Washington,3/6/21,2071467
Washington,3/7/21,2143916
Washington,3/8/21,2213284
Washington,3/9/21,2255182
Washington,3/10/21,2303420
Washington,3/11/21,2381471
Washington,3/12/21,2441777
Washington,3/13/21,2501778
Washington,3/14/21,2562529
Washington,3/15/21,2626048
Washington,3/16/21,2665688
Washington,3/17/21,2705839
Washington,3/18/21,2763105
Washington,3/19/21,2823446
Washington,3/20/21,2889480
Washington,3/21/21,2972560
Washington,3/22/21,3045597
Washington,3/23/21,3068976
Washington,3/24/21,3108315
Washington,3/25/21,3170650
Washington,3/26/21,3251437
Washington,3/27/21,3330877
Washington,3/28/21,3419568
Washington,3/29/21,3501641
Washington,3/30/21,3537203
Washington,3/31/21,3586736
Washington,4/1/21,3659886
Washington,4/2/21,3745391
Washington,4/3/21,3834378
Washington,4/4/21,3928519
Washington,4/5/21,4015071
Washington,4/6/21,4041494
Washington,4/7/21,4096497
Washington,4/8/21,4169906
Washington,4/9/21,4256546
Washington,4/10/21,4343950
West Virginia,1/12/21,103330
West Virginia,1/13/21,110709
West Virginia,1/14/21,118660
West Virginia,1/15/21,134207
West Virginia,1/19/21,152657
West Virginia,1/20/21,158621
West Virginia,1/21/21,167548
West Virginia,1/22/21,180762
West Virginia,1/23/21,194844
West Virginia,1/24/21,202883
West Virginia,1/25/21,203992
West Virginia,1/26/21,210492
West Virginia,1/27/21,214926
West Virginia,1/28/21,224604
West Virginia,1/29/21,239963
West Virginia,1/30/21,256401
West Virginia,1/31/21,259774
West Virginia,2/1/21,260325
West Virginia,2/2/21,264205
West Virginia,2/3/21,268065
West Virginia,2/4/21,276753
West Virginia,2/5/21,291819
West Virginia,2/6/21,314870
West Virginia,2/7/21,322046
West Virginia,2/8/21,323387
West Virginia,2/9/21,327414
West Virginia,2/10/21,332577
West Virginia,2/11/21,340780
West Virginia,2/12/21,351427
West Virginia,2/13/21,376113
West Virginia,2/14/21,386583
West Virginia,2/16/21,393643
West Virginia,2/17/21,396009
West Virginia,2/18/21,403532
West Virginia,2/19/21,440614
West Virginia,2/20/21,458087
West Virginia,2/21/21,463513
West Virginia,2/22/21,465593
West Virginia,2/23/21,470643
West Virginia,2/24/21,474477
West Virginia,2/25/21,485535
West Virginia,2/26/21,501913
West Virginia,2/27/21,526059
West Virginia,2/28/21,532295
West Virginia,3/1/21,534053
West Virginia,3/2/21,536534
West Virginia,3/3/21,541453
West Virginia,3/4/21,553449
West Virginia,3/5/21,574473
West Virginia,3/6/21,594118
West Virginia,3/7/21,601440
West Virginia,3/8/21,602407
West Virginia,3/9/21,606345
West Virginia,3/10/21,611113
West Virginia,3/11/21,626149
West Virginia,3/12/21,651835
West Virginia,3/13/21,679347
West Virginia,3/14/21,684336
West Virginia,3/15/21,686081
West Virginia,3/16/21,689649
West Virginia,3/17/21,695358
West Virginia,3/18/21,709770
West Virginia,3/19/21,732433
West Virginia,3/20/21,756418
West Virginia,3/21/21,763619
West Virginia,3/22/21,764903
West Virginia,3/23/21,769358
West Virginia,3/24/21,777941
West Virginia,3/25/21,793552
West Virginia,3/26/21,819288
West Virginia,3/27/21,846624
West Virginia,3/28/21,856921
West Virginia,3/29/21,857701
West Virginia,3/30/21,866037
West Virginia,3/31/21,874459
West Virginia,4/1/21,896388
West Virginia,4/2/21,925146
West Virginia,4/3/21,943140
West Virginia,4/4/21,946710
West Virginia,4/5/21,946918
West Virginia,4/6/21,952022
West Virginia,4/7/21,959003
West Virginia,4/8/21,974007
West Virginia,4/9/21,995174
West Virginia,4/10/21,1016392
Wisconsin,1/12/21,137253
Wisconsin,1/13/21,137253
Wisconsin,1/14/21,149955
Wisconsin,1/15/21,169803
Wisconsin,1/19/21,213498
Wisconsin,1/20/21,222492
Wisconsin,1/21/21,238758
Wisconsin,1/22/21,260821
Wisconsin,1/23/21,285630
Wisconsin,1/24/21,308290
Wisconsin,1/25/21,315876
Wisconsin,1/26/21,318096
Wisconsin,1/27/21,335519
Wisconsin,1/28/21,361917
Wisconsin,1/29/21,406869
Wisconsin,1/30/21,450251
Wisconsin,1/31/21,491058
Wisconsin,2/1/21,513385
Wisconsin,2/2/21,522034
Wisconsin,2/3/21,548172
Wisconsin,2/4/21,548912
Wisconsin,2/5/21,595152
Wisconsin,2/6/21,638241
Wisconsin,2/7/21,742527
Wisconsin,2/8/21,763252
Wisconsin,2/9/21,769314
Wisconsin,2/10/21,796703
Wisconsin,2/11/21,826275
Wisconsin,2/12/21,864476
Wisconsin,2/13/21,916129
Wisconsin,2/14/21,955412
Wisconsin,2/16/21,991691
Wisconsin,2/17/21,1012491
Wisconsin,2/18/21,1040145
Wisconsin,2/19/21,1137395
Wisconsin,2/20/21,1188631
Wisconsin,2/21/21,1230619
Wisconsin,2/22/21,1252322
Wisconsin,2/23/21,1259647
Wisconsin,2/24/21,1282723
Wisconsin,2/25/21,1314188
Wisconsin,2/26/21,1359943
Wisconsin,2/27/21,1421435
Wisconsin,2/28/21,1470570
Wisconsin,3/1/21,1500923
Wisconsin,3/2/21,1521200
Wisconsin,3/3/21,1553270
Wisconsin,3/4/21,1596290
Wisconsin,3/5/21,1656753
Wisconsin,3/6/21,1721352
Wisconsin,3/7/21,1770069
Wisconsin,3/8/21,1804918
Wisconsin,3/9/21,1812456
Wisconsin,3/10/21,1839822
Wisconsin,3/11/21,1881901
Wisconsin,3/12/21,1944768
Wisconsin,3/13/21,2071836
Wisconsin,3/14/21,2072866
Wisconsin,3/15/21,2107896
Wisconsin,3/16/21,2130926
Wisconsin,3/17/21,2160948
Wisconsin,3/18/21,2210128
Wisconsin,3/19/21,2271149
Wisconsin,3/20/21,2343615
Wisconsin,3/21/21,2422908
Wisconsin,3/22/21,2462081
Wisconsin,3/23/21,2480311
Wisconsin,3/24/21,2516425
Wisconsin,3/25/21,2576727
Wisconsin,3/26/21,2654772
Wisconsin,3/27/21,2736745
Wisconsin,3/28/21,2808953
Wisconsin,3/29/21,2853949
Wisconsin,3/30/21,2870834
Wisconsin,3/31/21,2905410
Wisconsin,4/1/21,2969294
Wisconsin,4/2/21,3049407
Wisconsin,4/3/21,3140168
Wisconsin,4/4/21,3208168
Wisconsin,4/5/21,3250426
Wisconsin,4/6/21,3259060
Wisconsin,4/7/21,3294426
Wisconsin,4/8/21,3367885
Wisconsin,4/9/21,3461130
Wisconsin,4/10/21,3558061
Wyoming,1/12/21,16467
Wyoming,1/13/21,17794
Wyoming,1/14/21,19776
Wyoming,1/15/21,22745
Wyoming,1/19/21,28057
Wyoming,1/20/21,29309
Wyoming,1/21/21,29309
Wyoming,1/22/21,34547
Wyoming,1/23/21,37559
Wyoming,1/24/21,40803
Wyoming,1/25/21,41156
Wyoming,1/26/21,41339
Wyoming,1/27/21,43425
Wyoming,1/28/21,43425
Wyoming,1/29/21,49166
Wyoming,1/30/21,49166
Wyoming,1/31/21,57023
Wyoming,2/1/21,58721
Wyoming,2/2/21,59018
